"feature_id","uniprot","gene_symbol","correlation","p_value_corr","n_obs"
"OID20867","Q9NRG1","PRTFDC1",-0.130808653347643,0.403101534741827,43
"OID20868","Q16762","TST",-0.117567240628155,0.452753623480735,43
"OID20870","Q15633","TARBP2",-0.134064554698322,0.391393133830727,43
"OID20871","P07196","NEFL",-0.279662611996722,0.069330008097543,43
"OID20872","P49789","FHIT",-0.222063211282426,0.15237384597381,43
"OID20873","Q6UWL6","KIRREL2",0.083873048475023,0.592836966758125,43
"OID20874","O94985","CLSTN1",-0.215931065892395,0.164316454727537,43
"OID20875","Q9Y2W6","TDRKH",-0.0799838253108388,0.610155169044788,43
"OID20876","P09211","GSTP1",0.0203997683067334,0.896691580606005,43
"OID20877","P61244","MAX",-0.0743062096884555,0.635816621359982,43
"OID20878","Q96FQ6","S100A16",-0.205714220586284,0.185697647019626,43
"OID20879","O00399","DCTN6",0.0198345962605632,0.899538902475038,43
"OID20880","Q13308","PTK7",0.12399462221015,0.428248745667247,43
"OID20881","P23276","KEL",-0.243547439661365,0.115536298387834,43
"OID20882","Q9UPY6","WASF3",-0.108317749416737,0.489317125542303,43
"OID20883","Q8WUW1","BRK1",-0.34743909456456,0.0224417406744731,43
"OID20884","O95466","FMNL1",-0.102791016287956,0.511872699967389,43
"OID20885","Q9NS71","GKN1",-0.0689511632373339,0.660412862263826,43
"OID20886","Q9UJ72","ANXA10",-0.152061535966058,0.330340782529788,43
"OID20887","P30519","HMOX2",-0.152973422811299,0.32741460098955,43
"OID20888","Q86Z14","KLB",-0.0806217170097997,0.607299926390999,43
"OID20889","Q6UXK2","ISLR2",0.00268369628814194,0.986373097464384,43
"OID20890","Q92917","GPKOW",-0.205571328352066,0.186010086180192,43
"OID20891","P42892","ECE1",-0.0931682739554982,0.552353387488097,43
"OID20892","Q9UHV9","PFDN2",0.0180769881614754,0.908401488334422,43
"OID20893","Q92851","CASP10",-0.00677153059001264,0.965625092939594,43
"OID20894","Q9NQ88","TIGAR",0.0553704039296653,0.724343637824393,43
"OID20895","Q96B36","AKT1S1",-0.246882966630847,0.110481807942955,43
"OID20896","O95994","AGR2",-0.283041430372001,0.0658938823951411,43
"OID20897","P16444","DPEP1",-0.0859789961170282,0.583550984687736,43
"OID20899","Q9Y4K4","MAP4K5",-0.119957291431877,0.443553539849556,43
"OID20900","O95256","IL18RAP",0.010354276617183,0.947458640576227,43
"OID20901","P52943","CRIP2",-0.322510099842731,0.0349233214010922,43
"OID20902","P63098","PPP3R1",-0.249062566062353,0.107270957488939,43
"OID20903","P14868","DARS1",-0.16343829483082,0.294999203489005,43
"OID20904","Q9Y6D9","MAD1L1",-0.183487405848698,0.238882655588224,43
"OID20905","O14944","EREG",-0.00309979161856643,0.984260552227254,43
"OID20906","Q86WV1","SKAP1",-0.13841553656918,0.376061132043271,43
"OID20907","P29218","IMPA1",-0.162848231970447,0.29676982917266,43
"OID20908","P18031","PTPN1",-0.13772349818731,0.378475560316904,43
"OID20909","P36269","GGT5",-0.376202189192646,0.0129071363738427,43
"OID20910","Q16740","CLPP",-0.0642987905680551,0.682073454319754,43
"OID20911","P05231","IL6",0.099832923903063,0.524156102356666,43
"OID20912","Q92932","PTPRN2",0.0711727849140436,0.650163929435444,43
"OID20913","Q9HAN9","NMNAT1",-0.25770678143287,0.0952335948781019,43
"OID20914","O95727","CRTAM",-0.425126196869049,0.00448623734007036,43
"OID20915","P15509","CSF2RA",-0.08713210919298,0.578494254211968,43
"OID20916","P11464","PSG1",-0.156670772129255,0.315716739593982,43
"OID20917","Q8NBI3","DRAXIN",-0.0776968619704854,0.620438555930871,43
"OID20918","O00559","EBAG9",-0.129487448584848,0.407909674433625,43
"OID20919","Q9BZM5","ULBP2",-0.104799861762009,0.503614299203405,43
"OID20921","Q96IU4","ABHD14B",-0.358412962782927,0.0182739751389125,43
"OID20922","Q8TCT1","PHOSPHO1",-0.256141314189786,0.0973325580067868,43
"OID20923","P78560","CRADD",-0.265903749993452,0.084807804453489,43
"OID20924","Q08629","SPOCK1",0.00481246390305856,0.975566469444464,43
"OID20925","P09466","PAEP",0.253016517683607,0.101628522619787,43
"OID20926","O00308","WWP2",-0.288376177469998,0.0607451852745369,43
"OID20927","P07741","APRT",-0.38099524269656,0.011715373277146,43
"OID20928","Q8IUN9","CLEC10A",-0.118382952846419,0.449602075641028,43
"OID20930","Q9HD42","CHMP1A",-0.172201016004274,0.269507714530523,43
"OID20931","Q02083","NAAA",0.203213102530607,0.19122056706096,43
"OID20932","P50453","SERPINB9",-0.211115859599219,0.17415937952532,43
"OID20933","O60609","GFRA3",-0.259349467448703,0.093068806759172,43
"OID20934","Q9UBT3","DKK4",-0.309879216602416,0.0431539428702457,43
"OID20935","P52798","EFNA4",-0.246948084271897,0.110384833576496,43
"OID20936","Q2TAL6","VWC2",-0.0373008577657772,0.812289822026055,43
"OID20937","Q13451","FKBP5",-0.111834314733372,0.475238581253459,43
"OID20938","Q2MKA7","RSPO1",-0.290364793266714,0.058910121820465,43
"OID20939","Q96NZ8","WFIKKN1",-0.0198925198742649,0.899247026958163,43
"OID20940","Q9H5V8","CDCP1",-0.264534624708764,0.0864844436265007,43
"OID20941","P38484","IFNGR2",0.165700518643024,0.288274131164161,43
"OID20942","Q15814","TBCC",-0.170121940776134,0.275419864812817,43
"OID20943","Q14108","SCARB2",-0.379369813613792,0.0121085340765543,43
"OID20944","P78333","GPC5",-0.111753601522333,0.475559297067542,43
"OID20945","Q9Y6Y9","LY96",-0.166075377104217,0.28716945490935,43
"OID20946","O43155","FLRT2",-0.263473253818124,0.087801848267974,43
"OID20947","Q9H3S3","TMPRSS5",-0.241973327934915,0.117981565449577,43
"OID20948","Q53H47","SETMAR",-0.18040975052463,0.246988533795225,43
"OID20949","P16278","GLB1",0.025633696637298,0.870388582784889,43
"OID20950","P08134","RHOC",-0.172629112249867,0.268300851721376,43
"OID20951","Q8NFP4","MDGA1",-0.170753111354928,0.273616104044517,43
"OID20952","P40222","TXLNA",-0.250396734100324,0.105340959636643,43
"OID20953","O43557","TNFSF14",-0.0311790546250503,0.842670942242711,43
"OID20954","P48740","MASP1",-0.237215094781504,0.125610917887442,43
"OID20955","O95630","STAMBP",-0.309840343451885,0.0431815166109238,43
"OID20956","Q6XZF7","DNMBP",-0.108844396109786,0.487195030056936,43
"OID20957","Q92752","TNR",0.0694816558577824,0.657959889073655,43
"OID20958","Q6P1N0","CC2D1A",-0.13948867502264,0.372335253626787,43
"OID20959","Q8WV92","MITD1",-0.103909414453539,0.507266566037717,43
"OID20960","Q02790","FKBP4",-0.141575470589866,0.36515337304488,43
"OID20961","P06748","NPM1",-0.131747971331505,0.399703138840823,43
"OID20962","Q06830","PRDX1",-0.0304621729151134,0.846244352640752,43
"OID20963","P22079","LPO",0.195299844224545,0.20945831600041,43
"OID20964","O95407","TNFRSF6B",0.147782257418606,0.344289445470602,43
"OID20965","Q6ISS4","LAIR2",-0.0599997575910167,0.702316206086469,43
"OID20966","Q9NZQ7","CD274",-0.0757137740082889,0.629413859803028,43
"OID20967","O00220","TNFRSF10A",-0.0737700013944586,0.638262681727144,43
"OID20968","Q92765","FRZB",-0.233794767636214,0.131319599958459,43
"OID20969","Q06323","PSME1",-0.311684101000561,0.0418893781028006,43
"OID20970","Q6UX15","LAYN",-0.349074472313937,0.021774366913442,43
"OID20971","O76070","SNCG",-0.195435935837554,0.209134763383119,43
"OID20972","O95817","BAG3",0.132283630158439,0.397772609886601,43
"OID20973","O14618","CCS",-0.327700872339478,0.0319381337246348,43
"OID20974","O60242","ADGRB3",-0.123348964524117,0.430676241970084,43
"OID20975","P50135","HNMT",-0.148143585711903,0.34309787426711,43
"OID20976","P78423","CX3CL1",-0.285773435952081,0.0632155348458059,43
"OID20977","Q8WWN9","IPCEF1",-0.230595682433938,0.136832242374981,43
"OID20978","P02771","AFP",-0.27202321167905,0.077621247446464,43
"OID20979","O15232","MATN3",-0.015275511577926,0.922549980758557,43
"OID20980","Q9NPH6","OBP2B",0.105731685842547,0.499806686714228,43
"OID20981","O14763","TNFRSF10B",-0.308411228741399,0.0442052170177198,43
"OID20982","O15197","EPHB6",-0.218448768104694,0.159333577992769,43
"OID20983","P01258","CALCA",-0.123908849847703,0.42857078398767,43
"OID20984","Q8N474","SFRP1",-0.0514314717459762,0.743261337441269,43
"OID20985","Q07011","TNFRSF9",-0.406499878309919,0.00683142306702669,43
"OID20986","Q9H477","RBKS",-0.299318890071954,0.0511890827521254,43
"OID20987","P56279","TCL1A",-0.166669753972103,0.285423523113248,43
"OID20988","P08962","CD63",-0.229031782141549,0.139588880387727,43
"OID20989","Q9UL46","PSME2",-0.241658128389563,0.118475867453872,43
"OID20990","P07306","ASGR1",0.0876185318337487,0.576367116774017,43
"OID20992","Q9BYC5","FUT8",-0.105076724874817,0.502481445778742,43
"OID20993","Q99426","TBCB",-0.162179932108353,0.298783471506311,43
"OID20994","P12644","BMP4",-0.0588113983629218,0.707948583466276,43
"OID20995","P28325","CST5",-0.155827840688798,0.318360098154498,43
"OID20996","Q9NR71","ASAH2",0.0778909218238853,0.619563144556384,43
"OID20997","P10145","CXCL8",-0.17173392984358,0.270828580553004,43
"OID20998","Q96GW7","BCAN",0.152049729912873,0.33037877387481,43
"OID20999","P37023","ACVRL1",-0.265713615917603,0.085039118365986,43
"OID21000","P23588","EIF4B",-0.22994243418413,0.137978742513647,43
"OID21001","Q9P0K1","ADAM22",0.0097045493496899,0.950751422777012,43
"OID21002","O15496","PLA2G10",-0.129787127142154,0.406816206535102,43
"OID21003","Q9BS40","LXN",-0.207155544326573,0.182567011400825,43
"OID21004","P13500","CCL2",-0.0407492398115327,0.79529235450555,43
"OID21005","P55291","CDH15",0.0601557663648239,0.70157794278815,43
"OID21006","O94779","CNTN5",-0.225910504270834,0.14521334221725,43
"OID21007","Q9HCK4","ROBO2",0.0170767881656036,0.913449884969715,43
"OID21008","P22223","CDH3",0.00517982917219648,0.973701933669896,43
"OID21009","Q08345","DDR1",-0.174687471212794,0.262548016682871,43
"OID21010","Q08708","CD300C",-0.0609205050266301,0.697962987027618,43
"OID21011","P15151","PVR",-0.0409174831977159,0.794465384342164,43
"OID21012","Q8NBS9","TXNDC5",0.0057058533250497,0.971032379612776,43
"OID21013","P21217","FUT3",-0.181574540675798,0.243899191449082,43
"OID21014","P52823","STC1",-0.0611043679641902,0.697094837714957,43
"OID21015","Q9H446","RWDD1",-0.148220244597446,0.342845398904983,43
"OID21016","Q9NP79","VTA1",-0.188341537376194,0.226468773642515,43
"OID21017","P15311","EZR",-0.207419759885819,0.181997231683108,43
"OID21018","P01732","CD8A",-0.169705567496296,0.276614044666782,43
"OID21019","P22894","MMP8",-0.0868848797051387,0.579576754477443,43
"OID21020","Q92854","SEMA4D",0.0205818308247515,0.895774625453549,43
"OID21021","O14737","PDCD5",-0.185635341492169,0.23333372980548,43
"OID21022","Q9UNZ2","NSFL1C",-0.217503743126744,0.161190842719776,43
"OID21023","P35237","SERPINB6",0.014860525638278,0.924647927077397,43
"OID21024","O43927","CXCL13",-0.00138160241133541,0.992984448626243,43
"OID21025","P28906","CD34",0.0866084527397617,0.580788178963477,43
"OID21026","P13611","VCAN",0.0420552103937493,0.788878969999891,43
"OID21027","Q96CD2","PPCDC",-0.141742312751457,0.364582792051127,43
"OID21028","P17405","SMPD1",0.095766256742484,0.54127689294396,43
"OID21029","Q10589","BST2",-0.186547138367787,0.23100503847411,43
"OID21030","Q99731","CCL19",-0.155117282621606,0.320599154290931,43
"OID21031","P50225","SULT1A1",-0.100909657106544,0.519668218883578,43
"OID21032","Q8NBJ7","SUMF2",-0.0123019298728566,0.937593432207295,43
"OID21033","P01236","PRL",0.21702692740989,0.162133885407225,43
"OID21034","Q14739","LBR",-0.0706414824135884,0.652609268497704,43
"OID21035","P13473","LAMP2",0.173357077297126,0.266256836022421,43
"OID21036","P12429","ANXA3",-0.101764463501491,0.516118984122231,43
"OID21037","P06733","ENO1",-0.170285290643824,0.274952295615198,43
"OID21038","P05060","CHGB",-0.0264463650015218,0.866316162853055,43
"OID21039","P78325","ADAM8",0.0321171184661248,0.837999732613427,43
"OID21040","P04233","CD74",-0.0502828483301177,0.748806682510593,43
"OID21041","O00214","LGALS8",0.0566078698612884,0.718433099506461,43
"OID21042","O14625","CXCL11",-0.177543076863244,0.254703754428729,43
"OID21043","Q01469","FABP5",-0.198427258333316,0.202110883671585,43
"OID21044","Q6P4E1","GOLM2",0.0838506674022968,0.592936003313323,43
"OID21045","Q6NW40","RGMB",-0.0282629514801696,0.85722543647038,43
"OID21046","P09104","ENO2",-0.019537589593085,0.90103571573201,43
"OID21047","P01178","OXT",0.148821440010383,0.340869333422712,43
"OID21048","Q96GP6","SCARF2",-0.290564049938144,0.058728720180963,43
"OID21049","P28908","TNFRSF8",-0.0751083507758121,0.632164572596476,43
"OID21050","P04216","THY1",0.168893136551411,0.278953908862292,43
"OID21051","Q10588","BST1",0.186290331663793,0.2316592975052,43
"OID21052","O75509","TNFRSF21",0.0646140508015687,0.680597423371675,43
"OID21053","Q9BRF8","CPPED1",-0.256206118186203,0.0972449689699794,43
"OID21054","P14384","CPM",0.0202643582677651,0.897373657479385,43
"OID21055","O14594","NCAN",0.331098948215415,0.0301004336672037,43
"OID21056","P25774","CTSS",0.0612494262383983,0.696410182492106,43
"OID21057","Q16288","NTRK3",-0.0631606142455538,0.687412052806708,43
"OID21058","Q6ZMJ2","SCARA5",-0.276345876801469,0.0728392872634775,43
"OID21059","P30533","LRPAP1",-0.144142715133258,0.356433181629337,43
"OID21060","P48052","CPA2",0.0306119192997456,0.845497663965971,43
"OID21061","Q9P126","CLEC1B",-0.0519329330062071,0.740844370869947,43
"OID21062","P14207","FOLR2",0.229398097543412,0.138939526856653,43
"OID21063","P21757","MSR1",-0.219173108883366,0.15792061407345,43
"OID21064","P57087","JAM2",-0.222532028346951,0.151487710007992,43
"OID21065","Q96B86","RGMA",0.269633866689193,0.0803681641088703,43
"OID21066","O94907","DKK1",-0.187085938555621,0.229636464102906,43
"OID21067","Q9UBW5","BIN2",-0.142921304771764,0.360566082487007,43
"OID21068","O76076","CCN5",-0.0839571215346318,0.592465007551766,43
"OID21069","P01215","CGA",-0.424458781272219,0.00455619228717586,43
"OID21070","P05067","APP",-0.319663781453541,0.0366552372731265,43
"OID21071","P11215","ITGAM",-0.380596050478523,0.0118109062678817,43
"OID21072","P02749","APOH",-0.264777830188908,0.0861847453714418,43
"OID21073","P14174","MIF",-0.291772170461413,0.0576383979428222,43
"OID21074","Q15818","NPTX1",-0.308748277520414,0.0439620236254133,43
"OID21075","P19440","GGT1",-0.324725531791545,0.033622333365091,43
"OID21076","P50895","BCAM",-0.285911793947634,0.0630822341346231,43
"OID21077","P31948","STIP1",-0.246695628496244,0.110761156561911,43
"OID21078","Q9NZD4","AHSP",-0.329875448644945,0.030751760622589,43
"OID21079","Q02487","DSC2",-0.295767546164994,0.0541475058898398,43
"OID21080","Q04900","CD164",-0.314103942055519,0.0402414964014558,43
"OID21081","O60462","NRP2",-0.33650866541864,0.0273558390847883,43
"OID21082","O15389","SIGLEC5",-0.0258096640652734,0.869506495494075,43
"OID21083","P08254","MMP3",-0.142208027621835,0.362992941636276,43
"OID21084","P23381","WARS1",-0.296940343255444,0.0531556974182055,43
"OID21085","Q14112","NID2",-0.15631822479306,0.31682060370514,43
"OID21086","P12081","HARS1",-0.248479073977817,0.108123460017494,43
"OID21087","P30086","PEBP1",-0.353506435311936,0.020048818119275,43
"OID21088","P30740","SERPINB1",-0.256643857760811,0.0966549084991857,43
"OID21089","Q96F46","IL17RA",-0.210406379319445,0.175644733644963,43
"OID21090","Q86T13","CLEC14A",-0.328999986373437,0.0312249254700027,43
"OID21091","Q9HCN6","GP6",-0.125548511888939,0.422438083192299,43
"OID21092","Q9P232","CNTN3",-0.235262929825569,0.128845903597221,43
"OID21093","P55103","INHBC",-0.237207684686587,0.125623081036079,43
"OID21094","Q96FE7","PIK3IP1",-0.286422673743082,0.0625919647769286,43
"OID21095","O15394","NCAM2",-0.28248073744588,0.0664545395200319,43
"OID21096","P23280","CA6",-0.282899364829235,0.0660355825995323,43
"OID21097","P00995","SPINK1",-0.22576301626609,0.145483185718958,43
"OID21098","Q9UGT4","SUSD2",-0.405971642800379,0.0069110611179453,43
"OID21099","Q14696","MESD",-0.165371289467279,0.289246614146842,43
"OID21100","P05164","MPO",-0.321292692582438,0.0356556670403143,43
"OID21101","Q02747","GUCA2A",-0.207361791840385,0.182122130637574,43
"OID21102","P01833","PIGR",-0.254662674492968,0.0993476292458118,43
"OID21103","P14780","MMP9",-0.296728539292389,0.0533337260099858,43
"OID21104","P35442","THBS2",-0.168832276431882,0.2791297110284,43
"OID21105","Q13093","PLA2G7",-0.253178747846574,0.101401971461827,43
"OID21106","Q15155","NOMO1",-0.214331152364315,0.167541064087934,43
"OID21107","P22105","TNXB",0.105189617716397,0.502019889681564,43
"OID21108","Q6YHK3","CD109",-0.316180237244138,0.0388701091478542,43
"OID21109","O43278","SPINT1",-0.328189354511044,0.0316683980313081,43
"OID21110","P14209","CD99",-0.301439867186465,0.0494852906946148,43
"OID21111","Q96RD9","FCRL5",-0.160457052271643,0.304015053687894,43
"OID21112","Q9Y240","CLEC11A",-0.155074695519864,0.320733665485281,43
"OID21113","Q14126","DSG2",-0.238275991377552,0.123878632688342,43
"OID21114","P04179","SOD2",-0.227200719942153,0.142868485932765,43
"OID21115","Q9UKK9","NUDT5",-0.280975459327714,0.0679784446361483,43
"OID21116","P14778","IL1R1",-0.155988429111149,0.31785543392058,43
"OID21117","Q8IWV2","CNTN4",-0.347425333595762,0.0224474281296892,43
"OID21118","P63313","TMSB10",-0.23058578383629,0.136849562192871,43
"OID21119","Q8N6Q3","CD177",-0.0080881888716664,0.958946446423814,43
"OID21120","Q5T2D2","TREML2",-0.237523373775272,0.125105682203366,43
"OID21121","Q99972","MYOC",-0.175648075377432,0.259891541098236,43
"OID21122","Q8TCZ2","CD99L2",-0.23297235672712,0.132720673954978,43
"OID21123","P20774","OGN",-0.241707756806766,0.118397935677699,43
"OID21124","P00749","PLAU",-0.37884480112245,0.0122379059287826,43
"OID21125","P20827","EFNA1",-0.277550619331806,0.0715487727142365,43
"OID21126","Q9NPH3","IL1RAP",-0.365877850003463,0.0158286004315554,43
"OID21127","O43505","B4GAT1",-0.244691055279957,0.113783976924748,43
"OID21128","P00352","ALDH1A1",-0.338163077959753,0.0265592245223953,43
"OID21129","Q9UKJ1","PILRA",-0.320032530999845,0.0364269677014544,43
"OID21130","Q6UXG3","CD300LG",-0.148789480867746,0.340974202628102,43
"OID21131","P16284","PECAM1",-0.27188628355558,0.0777766515487043,43
"OID21132","P22749","GNLY",-0.0601195839925666,0.701749140552757,43
"OID21133","P06734","FCER2",-0.254926903754832,0.0989852088705207,43
"OID21134","Q08431","MFGE8",-0.146511989597542,0.348498624150511,43
"OID21135","Q16881","TXNRD1",-0.315706011164992,0.0391799167466846,43
"OID21136","P16871","IL7R",0.0261775429739128,0.867662903030785,43
"OID21137","Q8TDQ0","HAVCR2",-0.245890615211328,0.111967664089672,43
"OID21138","P15289","ARSA",-0.055061749620208,0.725820355014784,43
"OID21139","P08648","ITGA5",-0.341605656590658,0.0249633185048143,43
"OID21140","O15117","FYB1",-0.185007693956664,0.23494599733849,43
"OID21141","P30043","BLVRB",-0.341951000163049,0.0248077332651129,43
"OID21142","Q969Z4","RELT",-0.313151518154415,0.0408836534832588,43
"OID21143","P07108","DBI",-0.247607186755194,0.109406926372049,43
"OID21144","Q9Y279","VSIG4",-0.0891401692685811,0.569736012499956,43
"OID21145","P20333","TNFRSF1B",-0.255176237035372,0.0986441525058731,43
"OID21146","P11717","IGF2R",-0.24542605761344,0.112668443073997,43
"OID21147","Q99727","TIMP4",-0.271616631036034,0.0780834019471767,43
"OID21148","Q9NQ38","SPINK5",-0.0794074966929208,0.61273977428862,43
"OID21149","P00918","CA2",-0.342209169178521,0.0246919510107448,43
"OID21150","P17538","CTRB1",-0.219593248352718,0.157105251517228,43
"OID21151","Q9Y624","F11R",-0.210342683934074,0.175778528714897,43
"OID21152","Q8N149","LILRA2",-0.151418827383686,0.332412949496073,43
"OID21153","Q6UXH9","PAMR1",-0.282774979974052,0.0661598459695845,43
"OID21154","P04155","TFF1",-0.330959866230469,0.0301738937251355,43
"OID21155","P19438","TNFRSF1A",-0.275027244515511,0.0742727478156629,43
"OID21156","P04118","CLPS",-0.41145825400965,0.00612176045475076,43
"OID21157","O76061","STC2",-0.186224296376803,0.231827738272091,43
"OID21158","P22692","IGFBP4",-0.285760340616521,0.0632281631195867,43
"OID21159","P28799","GRN",-0.34478432353924,0.0235615263492581,43
"OID21160","Q99497","PARK7",-0.299118332996377,0.0513526083099728,43
"OID21161","P22307","SCP2",0.229709310292406,0.138389613693668,43
"OID21162","Q6NXT1","ANKRD54",-0.126353335771419,0.419446075283982,43
"OID21163","Q7Z6M1","RABEPK",0.0932739774197092,0.55190063920912,43
"OID21164","Q7Z7D3","VTCN1",-0.00613439901382797,0.9688577549992,43
"OID21165","Q8IWL2","SFTPA1",0.0234487101996331,0.881354060407693,43
"OID21166","P54727","RAD23B",-0.259414196179393,0.0929842903523199,43
"OID21167","Q92982","NINJ1",0.140987347133491,0.367168966385211,43
"OID21168","P01242","GH2",0.113308966952537,0.469399183744054,43
"OID21169","Q6PGN9","PSRC1",0.188707837212407,0.225550336379629,43
"OID21170","O14662","STX16",0.111124913319128,0.478061312217866,43
"OID21171","P06731","CEACAM5",-0.00919649789692063,0.95332676669273,43
"OID21172","O60828","PQBP1",-0.142311489047831,0.362640314688624,43
"OID21173","A4D1B5","GSAP",-0.061392644901201,0.695734443559792,43
"OID21174","Q7LG56","RRM2B",-0.146259756668052,0.349338157726113,43
"OID21175","O14964","HGS",-0.198202090528292,0.202633760334566,43
"OID21176","Q9P0J1","PDP1",0.0342265246117943,0.827515963981186,43
"OID21178","O75787","ATP6AP2",-0.203483343771599,0.190618280945086,43
"OID21179","Q9H4P4","RNF41",-0.0498042076118108,0.751121188310488,43
"OID21180","Q15797","SMAD1",0.0589581806884202,0.707252049716499,43
"OID21181","Q9Y5V3","MAGED1",-0.0731989425911724,0.640871896971663,43
"OID21182","Q8N5S9","CAMKK1",-0.00133809321405737,0.993205375997144,43
"OID21183","Q9NRA1","PDGFC",-0.11638263164158,0.457351736029811,43
"OID21184","P35813","PPM1A",-0.200569402019434,0.197183783792546,43
"OID21185","P43629","KIR3DL1",0.0261286180043659,0.867908046436038,43
"OID21186","Q08AG7","MZT1",-0.163295062627912,0.295428378532737,43
"OID21187","P31350","RRM2",-0.0620079745207133,0.692833827230552,43
"OID21188","P41586","ADCYAP1R1",0.153517202795684,0.325677385048244,43
"OID21189","Q8NBZ7","UXS1",0.068571220023999,0.662171865709519,43
"OID21191","Q9NS15","LTBP3",0.0549783617591911,0.726219482311097,43
"OID21192","P39748","FEN1",-0.125729159784864,0.421765461903409,43
"OID21193","Q6BAA4","FCRLB",-0.0971151211572331,0.53556846069446,43
"OID21194","P50749","RASSF2",-0.187291253152001,0.229116421062772,43
"OID21195","O75493","CA11",0.0684031898725988,0.662950359679006,43
"OID21196","P43628","KIR2DL3",-0.00343907407687272,0.982538069341172,43
"OID21197","Q9Y243","AKT3",-0.133880948795672,0.392048052200135,43
"OID21198","P21810","BGN",0.1265528138993,0.418706356581395,43
"OID21199","P35070","BTC",-0.240731263836302,0.119938453616524,43
"OID21200","P48643","CCT5",-0.241704248116093,0.118403444122139,43
"OID21201","Q9UKR0","KLK12",-0.0544119903383556,0.728932249366472,43
"OID21202","Q07960","ARHGAP1",-0.211746165990419,0.172847377628486,43
"OID21204","Q7Z434","MAVS",-0.0432180307913319,0.783180127096606,43
"OID21205","Q05516","ZBTB16",-0.146709037284972,0.34784362912172,43
"OID21206","Q7L5Y9","MAEA",-0.106752514225901,0.495652338442809,43
"OID21208","P34130","NTF4",-0.0523838759410495,0.738672995185612,43
"OID21209","Q96NB1","CEP20",-0.130600539108407,0.403856728597733,43
"OID21210","O15116","LSM1",-0.0951600663531653,0.543851800836257,43
"OID21211","Q9Y265","RUVBL1",-0.0779112234154598,0.619471593278757,43
"OID21212","O00221","NFKBIE",-0.104754332541347,0.503800717417677,43
"OID21214","Q9P0V8","SLAMF8",-0.0562194108509879,0.720286778290891,43
"OID21215","P31994","FCGR2B",-0.181638648613483,0.243729921854357,43
"OID21216","Q3B7J2","GFOD2",-0.0720358713670822,0.646199273285178,43
"OID21218","Q8IWL1","SFTPA2",0.0952039561358606,0.543665173893981,43
"OID21219","O43752","STX6",0.228427334572623,0.140665274730959,43
"OID21220","O60907","TBL1X",-0.0358387814859833,0.819522838322615,43
"OID21222","Q9UQQ2","SH2B3",-0.177752514447867,0.254134681681172,43
"OID21224","O75380","NDUFS6",-0.151784474053542,0.331233073000216,43
"OID21225","O75569","PRKRA",-0.24101419840832,0.119490548573852,43
"OID21226","O95786","DDX58",-0.213520495960013,0.169192292140585,43
"OID21227","P43490","NAMPT",0.0999819856440122,0.523533666151917,43
"OID21228","Q6EIG7","CLEC6A",-0.0985002278380615,0.529737211726578,43
"OID21229","Q9Y2Z0","SUGT1",-0.167766163515087,0.282221078963726,43
"OID21230","Q8WUX2","CHAC2",-0.205197384926488,0.186829497544215,43
"OID21231","Q9Y223","GNE",-0.190921839515118,0.220053598361138,43
"OID21234","P55008","AIF1",-0.265029253373206,0.0858757703066485,43
"OID21235","Q9Y639","NPTN",0.195373501397105,0.209283155577905,43
"OID21236","Q9BUE0","MED18",-0.112767259803495,0.471539810558699,43
"OID21237","P01375","TNF",-0.132711920578974,0.396232940237296,43
"OID21238","P30260","CDC27",-0.140971684738724,0.367222735012647,43
"OID21239","Q01543","FLI1",0.012462424819658,0.936780888095775,43
"OID21241","Q6P2H3","CEP85",-0.0933684590385143,0.551496104861039,43
"OID21242","Q16772","GSTA3",-0.238444072862176,0.123605836218107,43
"OID21244","P15121","AKR1B1",0.0245131434800445,0.876009276755808,43
"OID21245","P40198","CEACAM3",-0.0643895704676743,0.681648307472853,43
"OID21246","Q8WYN0","ATG4A",-0.276110074599153,0.073094010221961,43
"OID21247","P14136","GFAP",-0.161149970567312,0.301903984947736,43
"OID21248","P01229","LHB",-0.0416782929122593,0.790728549717854,43
"OID21249","Q9BSW2","CRACR2A",-0.0411756214750837,0.793196984605286,43
"OID21250","Q9UQB8","BAIAP2",-0.148473161821834,0.342013229429403,43
"OID21251","Q6UX82","LYPD8",-0.268875268376405,0.0812560073276435,43
"OID21252","Q9UHF1","EGFL7",-0.180061521913103,0.247917232591166,43
"OID21253","Q99683","MAP3K5",-0.0445182140580664,0.77682133647495,43
"OID21254","Q96DU3","SLAMF6",0.015549645502268,0.921164390320689,43
"OID21255","P42331","ARHGAP25",-0.178863717580934,0.251129635426046,43
"OID21256","P35637","FUS",-0.117141356130283,0.454403811841589,43
"OID21257","P06850","CRH",0.212735045173928,0.170803358084171,43
"OID21258","Q8IUK5","PLXDC1",0.0444460926401437,0.777173687054196,43
"OID21259","P55789","GFER",0.00527994741635677,0.973193814365803,43
"OID21260","Q9Y5L3","ENTPD2",-0.057778906054299,0.712854743737662,43
"OID21261","P0CG37","CFC1",0.142827543686243,0.360884534955854,43
"OID21262","Q96PQ0","SORCS2",-0.232232426625426,0.133990728846061,43
"OID21263","P01275","GCG",-0.117421274903251,0.453318834185038,43
"OID21265","P10747","CD28",-0.0449094686442979,0.774910626736761,43
"OID21266","O60760","HPGDS",-0.187364401807385,0.228931337370531,43
"OID21268","O14713","ITGB1BP1",0.167826922711523,0.282044299503913,43
"OID21269","P09110","ACAA1",-0.056995453968998,0.716585184406909,43
