"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","nms.score.avg","nms.score.EE","nms.score.RE","Outdegree","PartnerOfMultiEdgedNodePairs","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.5","0","2","2","false","RASSF5","RASSF5","685.0","0.0051169225","5.79087E-4","0.009654758","0","0","false","0","RASSF5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","FAM184B","FAM184B","315.0","0.002963702","0.003652125","0.002275279","0","0","false","0","FAM184B","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CCNI","CCNI","521.6666666666666","0.009404065","0.006642438","0.012165692","0","0","false","0","CCNI","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LCP2","LCP2","255.0","0.0011790028355393779","8.27266710787558E-5","0.002275279","0","0","false","0","LCP2","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","GSPT1","GSPT1","235.25",,"0.004975752",,"0","0","false","0","GSPT1","0"
"0.0","0.0","0.0","0.06666666666666667","0","7","7","false","ZXDB","ZXDB","304.6666666666667","0.008188327","0.003486672","0.012889982","0","1","false","0","ZXDB","0"
"0.0","0.0","0.0","0.05","0","5","5","false","PIAS1","PIAS1","380.4","0.0029642695","0.001767313","0.004161226","0","0","false","0","PIAS1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ARHGEF7","ARHGEF7","390.0",,"0.003983032",,"0","0","false","0","ARHGEF7","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ATP6V0A1","ATP6V0A1","155.0","7.683135E-4","0.001436407","1.0022E-4","0","0","false","0","ATP6V0A1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ENSG00000215022.8","ENSG00000215022.8","223.0",,,"1.0022E-4","0","0","false","0","ENSG00000215022.8","0"
"0.0","0.0","0.0","0.0","0","3","3","false","UVRAG","UVRAG","265.3333333333333","0.003952787","0.007304251","6.01323E-4","0","0","false","0","UVRAG","0"
"0.0","0.0","0.0","0.0","0","2","2","false","JMJD1C","JMJD1C","605.5","4.2238000000000003E-4","7.4454E-4","1.0022E-4","0","0","false","0","JMJD1C","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","YEATS2","YEATS2","450.5","0.004417749835539378","8.27266710787558E-5","0.008752773","0","0","false","0","YEATS2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","EDC4","EDC4","221.5","1.916938355393779E-4","8.27266710787558E-5","3.00661E-4","0","0","false","0","EDC4","0"
"0.0","0.0","0.0","0.1","0","5","5","false","PLCL2","PLCL2","410.6","0.008538503","5.79087E-4","0.016497919","0","0","false","0","PLCL2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ZNF540","ZNF540","406.3333333333333","1.2409E-4","2.4818E-4","0.0","0","0","false","0","ZNF540","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","ARL16","ARL16","325.8333333333333","0.006274540335539378","8.27266710787558E-5","0.012466354","0","0","false","0","ARL16","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PPM1A","PPM1A","347.5",,"1.65453E-4",,"0","0","false","0","PPM1A","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RND3","RND3","441.5","4.724905E-4","7.4454E-4","2.00441E-4","0","0","false","0","RND3","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","PKIA","PKIA","553.25","0.003801707335539378","8.27266710787558E-5","0.007520688","0","0","false","0","PKIA","0"
"0.0","0.0","0.0","0.0","0","3","3","false","BCAR1","BCAR1","592.0","0.007731527","0.015362834","1.0022E-4","0","0","false","0","BCAR1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CALCOCO1","CALCOCO1","292.0","0.005466415","0.010531948","4.00882E-4","0","0","false","0","CALCOCO1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","SLC25A29","SLC25A29","536.5","0.0021697155","5.79087E-4","0.003760344","0","0","false","0","SLC25A29","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ZNF254","ZNF254","330.5","0.003271908","0.00259458","0.003949236","0","0","false","0","ZNF254","0"
"0.0","0.0","0.0","0.0","0","3","3","false","IFRD1","IFRD1","467.0","0.010914535999999999","0.020826867","0.001002205","0","0","false","0","IFRD1","0"
"0.0","0.0","0.0","0.25","0","5","5","false","PXN","PXN","206.0",,"0.024581951",,"0","0","false","0","PXN","0"
"0.0","0.0","0.0","0.0","0","2","2","false","MT-TN","MT-TN","190.5","1.8294699999999998E-4","1.65453E-4","2.00441E-4","0","0","false","0","MT-TN","0"
"0.0","0.0","0.0","0.0","0","3","3","false","HCP5","HCP5","399.3333333333333","0.0035427889999999997","0.004810299","0.002275279","0","0","false","0","HCP5","0"
"0.0","0.0","0.0","0.0","0","5","5","false","REST","REST","203.0",,"4.13633E-4",,"0","0","false","0","REST","0"
"0.0","0.0","0.0","0.0","0","3","3","false","SAMD9","SAMD9","293.0","0.002857214","0.003038267","0.002676161","0","0","false","0","SAMD9","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SLC35F1","SLC35F1","1158.0","0.017653631000000003","0.035106821","2.00441E-4","0","0","false","0","SLC35F1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","RANBP9","RANBP9","247.33333333333334","0.0028990369999999997","0.001436407","0.004361667","0","0","false","0","RANBP9","0"
"0.0","0.0","0.0","0.0","0","3","3","false","SIK2","SIK2","592.0","3.3965350000000004E-4","5.79087E-4","1.0022E-4","0","0","false","0","SIK2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PRECSIT","PRECSIT","434.6666666666667","2.6567400000000003E-4","3.30907E-4","2.00441E-4","0","0","false","0","PRECSIT","0"
"0.0","0.0","0.0","0.0","0","4","4","false","PDK4","PDK4","366.25","9.56099E-4","9.09993E-4","0.001002205","0","0","false","0","PDK4","0"
"0.0","0.0","0.0","0.0","0","3","3","false","HDAC9","HDAC9","329.0",,"3.30907E-4",,"0","1","false","0","HDAC9","0"
"0.0","0.0","0.0","0.0","0","2","2","false","BTBD8","BTBD8","155.0","5.011E-5","0.0","1.0022E-4","0","0","false","0","BTBD8","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CYTH3","CYTH3","691.0","0.001921535335539378","8.27266710787558E-5","0.003760344","0","0","false","0","CYTH3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","EIF3J","EIF3J","1214.0",,"5.79087E-4",,"0","0","false","0","EIF3J","0"
"0.0","0.0","0.0","0.0","0","3","3","false","HSF2","HSF2","454.3333333333333","0.0075588185","0.015017417","1.0022E-4","0","0","false","0","HSF2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ZFX","ZFX","192.0","0.0021092305","0.003817579","4.00882E-4","0","0","false","0","ZFX","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TPRG1","TPRG1","407.0","0.0021092305","0.003817579","4.00882E-4","0","0","false","0","TPRG1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PLEKHN1","PLEKHN1","223.0",,,"1.0022E-4","0","0","false","0","PLEKHN1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","GCLM","GCLM","402.75","0.0023049234999999997","2.4818E-4","0.004361667","0","0","false","0","GCLM","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","NCOA6","NCOA6","460.8333333333333","0.018023486","0.016348476","0.019698496","0","0","false","0","NCOA6","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","SEC31B","SEC31B","223.5","0.0051017995","2.4818E-4","0.009955419","0","0","false","0","SEC31B","0"
"0.0","0.0","0.0","0.5","0","2","2","false","MT1X","MT1X","690.5","0.0073786905","0.011197478","0.003559903","0","0","false","0","MT1X","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","CREBBP","CREBBP","406.5","0.0037412224999999995","0.003321219","0.004161226","0","0","false","0","CREBBP","0"
"0.0","0.0","0.0","0.0","0","3","3","false","C3orf35","C3orf35","312.3333333333333","0.0030051734999999996","0.003534627","0.00247572","0","0","false","0","C3orf35","0"
"0.0","0.0","0.0","0.0","0","1","1","false","PSMA7","PSMA7","1214.0",,"5.79087E-4",,"0","0","false","0","PSMA7","0"
"0.0","0.0","0.0","0.0","0","3","3","false","TLK1","TLK1","149.0","2.50551E-4","0.0","5.01102E-4","0","0","false","0","TLK1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","POLR2M","POLR2M","103.0",,"8.27266710787558E-5",,"0","0","false","0","POLR2M","0"
"0.0","0.0","0.0","0.0","0","2","2","false","E2F6","E2F6","605.5","9.14733355393779E-5","8.27266710787558E-5","1.0022E-4","0","0","false","0","E2F6","0"
"0.0","0.0","0.0","0.1","0","5","5","false","LAD1","LAD1","455.6","0.019459719","0.023819183","0.015100255","0","0","false","0","LAD1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NUP133","NUP133","212.0","0.005049432","0.009798203","3.00661E-4","0","0","false","0","NUP133","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","TSPYL2","TSPYL2","444.0","0.017348245499999998","0.030535265","0.004161226","0","0","false","0","TSPYL2","0"
"0.0","0.0","0.0","0.15","0","5","5","false","SEMA3F","SEMA3F","500.4","0.011219406","0.004810299","0.017628513","0","0","false","0","SEMA3F","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ZNF441","ZNF441","384.0","0.005169403335539378","8.27266710787558E-5","0.01025608","0","0","false","0","ZNF441","0"
"0.0","0.0","0.0","0.0","0","2","2","false","TLE1","TLE1","210.5","0.008354349","0.016107375","6.01323E-4","0","0","false","0","TLE1","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","JRKL","JRKL","487.3333333333333","0.007208562","0.002429127","0.011987997","0","0","false","0","JRKL","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ATG2B","ATG2B","474.6666666666667","0.0059017545","0.006640078","0.005163431","0","0","false","0","ATG2B","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ZNF252P","ZNF252P","168.33333333333334","4.899845E-4","5.79087E-4","4.00882E-4","0","0","false","0","ZNF252P","0"
"0.0","0.0","0.0","0.0","0","1","1","false","KDM7A","KDM7A","519.0","0.003320039","0.006640078","0.0","0","0","false","0","KDM7A","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SLC12A2","SLC12A2","212.0","1.916938355393779E-4","8.27266710787558E-5","3.00661E-4","0","0","false","0","SLC12A2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","FRAT2","FRAT2","190.5","0.0022159345","0.004030987","4.00882E-4","0","0","false","0","FRAT2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PHKG2","PHKG2","463.6666666666667","2.744205E-4","2.4818E-4","3.00661E-4","0","0","false","0","PHKG2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ELMO2","ELMO2","121.0","2.895435E-4","5.79087E-4","0.0","0","0","false","0","ELMO2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SLX4","SLX4","167.75","0.0018280649999999998","5.79087E-4","0.003077043","0","0","false","0","SLX4","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","TMEM201","TMEM201","401.6666666666667",,,"0.003760344","0","0","false","0","TMEM201","0"
"0.0","0.0","0.0","0.0","0","3","3","false","MED14","MED14","171.33333333333334","3.658945E-4","3.30907E-4","4.00882E-4","0","0","false","0","MED14","0"
"0.0","0.0","0.0","0.0","0","4","4","false","MAPRE2","MAPRE2","596.0","3.332775E-4","1.65453E-4","5.01102E-4","0","0","false","0","MAPRE2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","OST4","OST4","469.5","0.0125704145","0.024639727","5.01102E-4","0","0","false","0","OST4","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PTCH1","PTCH1","123.66666666666667","0.0086741375","0.017348275","0.0","0","0","false","0","PTCH1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","GLDC","GLDC","50.0","2.9829000000000005E-4","4.9636E-4","1.0022E-4","0","0","false","0","GLDC","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MADD","MADD","573.0","0.0097514425","0.019502885","0.0","0","0","false","0","MADD","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ZNF546","ZNF546","299.5","0.001703975","3.30907E-4","0.003077043","0","0","false","0","ZNF546","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ENTPD5","ENTPD5","361.25","7.55658E-4","9.09993E-4","6.01323E-4","0","0","false","0","ENTPD5","0"
"0.0","0.0","0.0","0.5","0","3","3","false","ULK1","ULK1","596.0","0.009864059","0.007138798","0.01258932","0","0","false","0","ULK1","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ZBTB6","ZBTB6","359.75","0.0074250165","0.008625518","0.006224515","0","0","false","0","ZBTB6","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SEMA4B","SEMA4B","298.0","0.002918538","0.002760033","0.003077043","0","0","false","0","SEMA4B","0"
"0.0","0.0","0.0","0.0","0","3","3","false","GAPVD1","GAPVD1","448.6666666666667","0.0019588995000000002","0.003817579","1.0022E-4","0","0","false","0","GAPVD1","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","ZBTB40","ZBTB40","470.0","0.011540925","1.65453E-4","0.022916397","0","0","false","0","ZBTB40","0"
"0.0","0.0","0.0","0.0","0","3","3","false","NFIL3","NFIL3","592.0","0.0021243525","0.004148485","1.0022E-4","0","0","false","0","NFIL3","0"
"0.0","0.0","0.0","0.0","0","5","5","false","SOX17","SOX17","441.0","0.006694050500000001","0.012686558","7.01543E-4","0","0","false","0","SOX17","0"
"0.0","0.0","0.0","0.05","0","5","5","false","PRR14L","PRR14L","305.6","0.011015906999999998","0.017269265","0.004762549","0","0","false","0","PRR14L","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CXCR6","CXCR6","505.3333333333333","0.0089163895","0.014272876","0.003559903","0","0","false","0","CXCR6","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CEP57L1","CEP57L1","173.5","2.33057E-4","1.65453E-4","3.00661E-4","0","0","false","0","CEP57L1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SIK1B","SIK1B","354.5","6.164455E-4","3.30907E-4","9.01984E-4","0","0","false","0","SIK1B","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CAMTA1","CAMTA1","315.0","0.001551273","8.27267E-4","0.002275279","0","0","false","0","CAMTA1","0"
"0.0","0.0","0.0","0.05","0","5","5","false","ASXL1","ASXL1","352.2","0.0044857625","0.004810299","0.004161226","0","0","false","0","ASXL1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SPNS2","SPNS2","312.5","0.0056590735","0.009042868","0.002275279","0","0","false","0","SPNS2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ZNF721","ZNF721","251.75","0.0017628320000000002","2.4818E-4","0.003277484","0","0","false","0","ZNF721","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TMEM126B","TMEM126B","1158.0","0.0018435565","0.003486672","2.00441E-4","0","0","false","0","TMEM126B","0"
"0.0","0.0","0.0","0.0","0","2","2","false","BLOC1S6","BLOC1S6","369.5","0.010977586999999999","0.021754733","2.00441E-4","0","0","false","0","BLOC1S6","0"
"0.0","0.0","0.0","0.0","0","4","4","false","STARD4","STARD4","513.25","0.014460052999999999","0.028218563","7.01543E-4","0","0","false","0","STARD4","0"
"0.0","0.0","0.0","0.0","0","2","2","false","USP31","USP31","338.0","3.006615E-4","0.0","6.01323E-4","0","0","false","0","USP31","0"
"0.0","0.0","0.0","0.0","0","3","3","false","NIPBL","NIPBL","452.3333333333333","0.003618329","0.007136438","1.0022E-4","0","0","false","0","NIPBL","0"
"0.0","0.0","0.0","0.023809523809523808","0","7","7","false","LIMK2","LIMK2","288.0",,,"0.013067677","0","0","false","0","LIMK2","0"
"0.0","0.0","0.0","0.05","0","5","5","false","ERCC6L2","ERCC6L2","346.2",,,"0.011263708","0","0","false","0","ERCC6L2","0"
"0.0","0.0","0.0","0.0","0","5","5","false","ABCC1","ABCC1","486.6","0.0080422","0.006311531","0.009772869","0","0","false","0","ABCC1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TNRC18","TNRC18","1031.0","5.75082E-4","2.4818E-4","9.01984E-4","0","0","false","0","TNRC18","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LSMEM1","LSMEM1","201.66666666666666","4.2475149999999997E-4","2.4818E-4","6.01323E-4","0","0","false","0","LSMEM1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","KLHL41","KLHL41","117.5","0.001993887","0.003486672","5.01102E-4","0","0","false","0","KLHL41","0"
"1.0","0.0","1.0","0.0","1","52","0","false","DR1","DR1","3.6153846153846154","0.9847299225","1.969459845","0.0","52","0","false","0","DR1","0"
"0.0","0.0","0.0","0.06666666666666667","0","6","6","false","PLA2G4F","PLA2G4F","338.6666666666667","0.01266418","0.012438378","0.012889982","0","0","false","0","PLA2G4F","0"
"0.0","0.0","0.0","0.0","0","5","5","false","PLD5","PLD5","206.8",,,"0.005151882","0","0","false","0","PLD5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PCBP1-AS1","PCBP1-AS1","348.5","0.0018435565","0.003486672","2.00441E-4","0","0","false","0","PCBP1-AS1","0"
"1.4027777777777777","0.0","0.712871287128713","0.0","2","172","0","false","PITX3","PITX3","4.383720930232558","0.7841587449999999","1.556691914","0.011625576","172","0","false","0","PITX3","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","LRP1B","LRP1B","403.0","0.0032124494999999998","0.002263673","0.004161226","0","0","false","0","LRP1B","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SNX18","SNX18","192.25","0.001068975","0.001436407","7.01543E-4","0","0","false","0","SNX18","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TAP1","TAP1","35.0","0.001991516","0.003983032","0.0","0","0","false","0","TAP1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MIB1","MIB1","544.0","2.4818E-4","4.9636E-4","0.0","0","0","false","0","MIB1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","JPT2","JPT2","565.0","0.0011318365","0.002263673","0.0","0","0","false","0","JPT2","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","ZNF234","ZNF234","353.6666666666667","0.0054209535","0.003321219","0.007520688","0","0","false","0","ZNF234","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","WDR26","WDR26","541.75","0.0176629865","0.027805285","0.007520688","0","0","false","0","WDR26","0"
"0.0","0.0","0.0","0.0","0","2","2","false","ERO1A","ERO1A","441.5","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","false","0","ERO1A","0"
"0.0","0.0","0.0","0.0","0","3","3","false","TPM1-AS","TPM1-AS","452.0","0.0028459880000000003","0.003817579","0.001874397","0","0","false","0","TPM1-AS","0"
"0.0","0.0","0.0","0.0","0","5","5","false","TAL1","TAL1","440.8","3.420248355393779E-4","8.27266710787558E-5","6.01323E-4","0","0","false","0","TAL1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","GARRE1","GARRE1","385.25","0.0033818115","0.00320372","0.003559903","0","0","false","0","GARRE1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","MTRNR2L8","MTRNR2L8","221.5","0.0015303469999999998","0.002760033","3.00661E-4","0","0","false","0","MTRNR2L8","0"
"0.0","0.0","0.0","0.16666666666666666","0","5","5","false","APPL2","APPL2","386.5","0.0126437245","0.002760033","0.022527416","0","1","false","0","APPL2","0"
"0.0","0.0","0.0","0.0","0","5","5","false","PPTC7","PPTC7","313.0","0.004975537","5.79087E-4","0.009371987","0","0","false","0","PPTC7","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ENSG00000255148.2","ENSG00000255148.2","639.75","0.0069692255000000005","0.003983032","0.009955419","0","0","false","0","ENSG00000255148.2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","TAMALIN","TAMALIN","461.0","5.313475E-4","6.61813E-4","4.00882E-4","0","0","false","0","TAMALIN","0"
"0.0","0.0","0.0","0.0","0","4","4","false","LINC00476","LINC00476","286.0","0.003004101","0.005306659","7.01543E-4","0","0","false","0","LINC00476","0"
"0.0","0.0","0.0","0.0","0","3","3","false","SQSTM1","SQSTM1","439.6666666666667","0.0038525665","0.007304251","4.00882E-4","0","0","false","0","SQSTM1","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ATP9B","ATP9B","580.6666666666666",,,"0.004161226","0","0","false","0","ATP9B","0"
"0.0","0.0","0.0","0.0","0","4","4","false","HDAC2","HDAC2","315.75","0.007931968000000001","0.015362834","5.01102E-4","0","0","false","0","HDAC2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","NSMF","NSMF","150.75","0.0026859575","0.004971033","4.00882E-4","0","0","false","0","NSMF","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SNHG32","SNHG32","108.0","0.0036684395","0.007136438","2.00441E-4","0","0","false","0","SNHG32","0"
"0.0","0.0","0.0","0.0","0","4","4","false","DACT1","DACT1","305.25","0.0051496525","0.009798203","5.01102E-4","0","0","false","0","DACT1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","MEG9","MEG9","521.0",,"0.004361893",,"0","0","false","0","MEG9","0"
"0.0","0.0","0.0","0.0","0","3","3","false","OGDH","OGDH","663.3333333333334","6.40315E-4","5.79087E-4","7.01543E-4","0","0","false","0","OGDH","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PDIK1L","PDIK1L","223.5","2.919143355393779E-4","8.27266710787558E-5","5.01102E-4","0","0","false","0","PDIK1L","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HOGA1","HOGA1","925.0","0.0056249795","0.010949298","3.00661E-4","0","0","false","0","HOGA1","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","ENSG00000165121.12","ENSG00000165121.12","605.25","0.0037428500000000003","1.65453E-4","0.007320247","0","0","false","0","ENSG00000165121.12","0"
"0.0","0.0","0.0","0.0","0","1","1","false","HNRNPK","HNRNPK","1158.0","0.00176083","0.003321219","2.00441E-4","0","0","false","0","HNRNPK","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","PKD1P6","PKD1P6","622.0","0.010404721","0.003321219","0.017488223","0","0","false","0","PKD1P6","0"
"0.0","0.0","0.0","0.0","0","1","1","false","TMEM184A","TMEM184A","35.0","0.0021569695","0.004313939","0.0","0","0","false","0","TMEM184A","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LRRFIP2","LRRFIP2","289.3333333333333","0.001703975","3.30907E-4","0.003077043","0","0","false","0","LRRFIP2","0"
"0.0","0.0","0.0","0.05","0","5","5","false","XXYLT1","XXYLT1","366.2","0.0049777095","0.0","0.009955419","0","0","false","0","XXYLT1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","NR1D2","NR1D2","332.0","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","false","0","NR1D2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","IFNGR2","IFNGR2","228.0","8.05768E-4","9.09993E-4","7.01543E-4","0","0","false","0","IFNGR2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SLC16A1-AS1","SLC16A1-AS1","354.5","0.0023597815","0.003817579","9.01984E-4","0","0","false","0","SLC16A1-AS1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ICE1","ICE1","361.0","0.0018936665","0.003486672","3.00661E-4","0","0","false","0","ICE1","0"
"0.0","0.0","0.0","0.1","0","5","5","false","HMGB2","HMGB2","457.8","0.013858173500000001","0.015427688","0.012288659","0","0","false","0","HMGB2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","POP7","POP7","312.5","0.0014685459999999998","6.61813E-4","0.002275279","0","0","false","0","POP7","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PDE7B","PDE7B","230.33333333333334","0.0038434504999999997","0.004810299","0.002876602","0","0","false","0","PDE7B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","OGFOD1","OGFOD1","835.0",,"9.09993E-4",,"0","0","false","0","OGFOD1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CEL","CEL","223.5","2.50551E-4","0.0","5.01102E-4","0","0","false","0","CEL","0"
"0.0","0.0","0.0","0.15","0","5","5","false","GADD45G","GADD45G","550.4","0.0112612515","5.79087E-4","0.021943416","0","0","false","0","GADD45G","0"
"0.0","0.0","0.0","0.0","0","3","3","false","LINC02693","LINC02693","256.3333333333333","5.337185E-4","1.65453E-4","9.01984E-4","0","0","false","0","LINC02693","0"
"0.0","0.0","0.0","0.0","0","1","1","false","YY1AP1","YY1AP1","223.0","0.0017346965","0.003369173","1.0022E-4","0","0","false","0","YY1AP1","0"
"0.0","0.0","0.0","0.05","0","6","6","false","DCAF16","DCAF16","392.8","0.0022460665","3.30907E-4","0.004161226","0","1","false","0","DCAF16","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SH3BGR","SH3BGR","358.25","0.005020475","0.006963907","0.003077043","0","0","false","0","SH3BGR","0"
"0.0","0.0","0.0","0.0","0","2","2","false","IPO7","IPO7","194.5","0.0053652165000000005","0.01012911","6.01323E-4","0","0","false","0","IPO7","0"
"0.0","0.0","0.0","0.0","0","1","1","false","BBS5","BBS5","158.0","1.916938355393779E-4","8.27266710787558E-5","3.00661E-4","0","0","false","0","BBS5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","RAB24","RAB24","312.5","0.0041495695","0.00602386","0.002275279","0","0","false","0","RAB24","0"
"0.0","0.0","0.0","0.0","0","2","2","false","EAPP","EAPP","602.0","8.646255E-4","8.27267E-4","9.01984E-4","0","0","false","0","EAPP","0"
"0.0","0.0","0.0","0.0","0","2","2","false","C1QTNF9","C1QTNF9","30.5","6.88054E-4","0.001075447","3.00661E-4","0","0","false","0","C1QTNF9","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","CSNK1G1","CSNK1G1","401.6666666666667",,,"0.003760344","0","0","false","0","CSNK1G1","0"
"0.0","0.0","0.0","0.05","0","5","5","false","STX18","STX18","297.4","0.0022221968355393778","8.27266710787558E-5","0.004361667","0","0","false","0","STX18","0"
"0.0","0.0","0.0","0.0","0","2","2","false","TBC1D8","TBC1D8","354.5","5.337185E-4","1.65453E-4","9.01984E-4","0","0","false","0","TBC1D8","0"
"0.0","0.0","0.0","0.0","0","3","3","false","DTYMK","DTYMK","345.6666666666667","0.0015210274999999998","1.65453E-4","0.002876602","0","0","false","0","DTYMK","0"
"0.0","0.0","0.0","0.1","0","5","5","false","NXF1","NXF1","556.4","0.0066968405000000005","0.005472112","0.007921569","0","0","false","0","NXF1","0"
"0.0","0.0","0.0","0.0","0","4","4","false","ANKS3","ANKS3","269.5","4.072575E-4","4.13633E-4","4.00882E-4","0","0","false","0","ANKS3","0"
"0.0","0.0","0.0","0.5","0","2","2","false","GDNF","GDNF","67.5",,"0.007384618",,"0","0","false","0","GDNF","0"
"0.0","0.0","0.0","0.0","0","5","5","false","ABCA5","ABCA5","411.4","0.009886137500000001","0.019672055","1.0022E-4","0","0","false","0","ABCA5","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","MAML1","MAML1","472.0","0.0017799515","0.0","0.003559903","0","0","false","0","MAML1","0"
"0.0","0.0","0.0","0.05","0","5","5","false","MRNIP","MRNIP","435.4","0.0024226378355393778","8.27266710787558E-5","0.004762549","0","0","false","0","MRNIP","0"
"0.0","0.0","0.0","0.0","0","3","3","false","MXRA7","MXRA7","668.3333333333334","0.007861851","0.014521056","0.001202646","0","0","false","0","MXRA7","0"
